product_id,name,subcategory,category,start_date,end_date,is_current
TEC-PH-10004162,"Samsung Speaker Phone, Cordless",Phones,Technology,2024-05-28,2024-12-31,True
OFF-AR-10001898,"Binney & Smith Pencil Sharpener, Fluorescent",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10000970,"Elite Box Cutter, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
TEC-CO-10004901,"HP Fax and Copier, Laser",Copiers,Technology,2024-05-28,2024-12-31,True
TEC-BEL-10001971,"Belkin Flash Drive, USB",Accessories,Technology,2024-05-28,2024-12-31,True
TEC-KON-10001624,"Konica Receipt Printer, Durable",Machines,Technology,2024-05-28,2024-12-31,True
OFF-ST-10002539,"Fellowes Shelving, Single Width",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10002781,"Smead File Cart, Single Width",Storage,Office Supplies,2024-05-28,2024-12-31,True
FUR-CH-10004844,"Novimex Swivel Stool, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-TA-10004219,"Bevis Computer Table, with Bottom Storage",Tables,Furniture,2024-05-28,2024-12-31,True
FUR-CH-10001797,"Harbour Creations Bag Chairs, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-FU-10002699,"Eldon Photo Frame, Erganomic",Furnishings,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10004567,"Bush Floating Shelf Set, Mobile",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-MA-10002701,"Konica Inkjet, Durable",Machines,Technology,2024-05-28,2024-12-31,True
OFF-AP-10001049,"Breville Coffee Grinder, Silver",Appliances,Office Supplies,2024-05-28,2024-12-31,True
TEC-PH-10003137,"Nokia Signal Booster, Cordless",Phones,Technology,2024-05-28,2024-12-31,True
FUR-TA-10004249,"Lesro Wood Table, Fully Assembled",Tables,Furniture,2024-05-28,2024-12-31,True
FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furnishings,Furniture,2024-05-28,2024-12-31,True
FUR-CH-10003910,"Harbour Creations Chairmat, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
TEC-PH-10001664,"Motorola Office Telephone, VoIP",Phones,Technology,2024-05-28,2024-12-31,True
OFF-BI-10001183,"Avery 3-Hole Punch, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10001053,"Boston Pencil Sharpener, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
FUR-BUS-10002138,"Bush Stackable Bookrack, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10004467,Bestar Classic Bookcase,Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-SU-10003632,"Acme Letter Opener, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10003857,"Memorex Keyboard, Programmable",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-EN-10003936,"Cameo Peel and Seal, with clear poly window",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10001941,"Rogers Lockers, Wire Frame",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10004145,"Xerox Message Books, 8.5 x 11",Paper,Office Supplies,2024-05-28,2024-12-31,True
TEC-PH-10001587,"Apple Headset, Cordless",Phones,Technology,2024-05-28,2024-12-31,True
OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10000200,"KitchenAid Refrigerator, Red",Appliances,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10004074,"Advantus Stacking Tray, Erganomic",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Appliances,Office Supplies,2024-05-28,2024-12-31,True
TEC-APP-10001108,"Apple Headset, with Caller ID",Phones,Technology,2024-05-28,2024-12-31,True
OFF-ST-10002471,"Smead Lockers, Single Width",Storage,Office Supplies,2024-05-28,2024-12-31,True
TEC-PH-10004888,"Samsung Audio Dock, VoIP",Phones,Technology,2024-05-28,2024-12-31,True
FUR-CH-10000233,"SAFCO Chairmat, Red",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",Tables,Furniture,2024-05-28,2024-12-31,True
OFF-ST-10001963,Tennsco Regal Shelving Units,Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10001753,"Eldon Shelving, Industrial",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10003141,"Fellowes Trays, Industrial",Storage,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-PA-10000032,"SanDisk Note Cards, Premium",Paper,Office Supplies,2024-05-28,2024-12-31,True
FUR-CH-10002030,"Office Star Swivel Stool, Red",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-SAU-10003795,"Sauder Corner Shelving, Traditional",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-NOK-10001172,"Nokia Speaker Phone, VoIP",Phones,Technology,2024-05-28,2024-12-31,True
OFF-ST-10002763,"Fellowes Lockers, Wire Frame",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10001645,"Ibico Binding Machine, Recycled",Binders,Office Supplies,2024-05-28,2024-12-31,True
FUR-SAU-10002331,"Sauder Library with Doors, Traditional",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10000402,"Sauder Stackable Bookrack, Traditional",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-PH-10003177,"Samsung Speaker Phone, with Caller ID",Phones,Technology,2024-05-28,2024-12-31,True
FUR-CH-10002085,"Novimex Steel Folding Chair, Red",Chairs,Furniture,2024-05-28,2024-12-31,True
TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Machines,Technology,2024-05-28,2024-12-31,True
OFF-KIT-10001899,"KitchenAid Toaster, Black",Appliances,Office Supplies,2024-05-28,2024-12-31,True
FUR-HON-10000722,"Hon Rocking Chair, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10002981,"Bush Floating Shelf Set, Metal",Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-SU-10001407,"Fiskars Trimmer, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-BIC-10004557,"BIC Canvas, Blue",Art,Office Supplies,2024-05-28,2024-12-31,True
TEC-MA-10001358,"StarTech Phone, Wireless",Machines,Technology,2024-05-28,2024-12-31,True
TEC-MA-10002859,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Machines,Technology,2024-05-28,2024-12-31,True
TEC-PH-10002102,"Nokia Headset, Cordless",Phones,Technology,2024-05-28,2024-12-31,True
FUR-CH-10002547,"Office Star Steel Folding Chair, Red",Chairs,Furniture,2024-05-28,2024-12-31,True
TEC-HEW-10004172,"Hewlett Wireless Fax, Laser",Copiers,Technology,2024-05-28,2024-12-31,True
TEC-PH-10000688,"Nokia Speaker Phone, VoIP",Phones,Technology,2024-05-28,2024-12-31,True
TEC-AC-10000499,"Memorex Memory Card, USB",Accessories,Technology,2024-05-28,2024-12-31,True
FUR-BO-10002235,"Bush 3-Shelf Cabinet, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-FU-10000298,"Eldon Photo Frame, Duo Pack",Furnishings,Furniture,2024-05-28,2024-12-31,True
TEC-KON-10000302,"Konica Phone, White",Machines,Technology,2024-05-28,2024-12-31,True
TEC-AC-10002308,"Belkin Memory Card, Erganomic",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-AR-10001418,"BIC Markers, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Accessories,Technology,2024-05-28,2024-12-31,True
OFF-ST-10003256,"Eldon Shelving, Wire Frame",Storage,Office Supplies,2024-05-28,2024-12-31,True
TEC-MA-10002871,"Panasonic Receipt Printer, Red",Machines,Technology,2024-05-28,2024-12-31,True
OFF-PA-10003039,Xerox 1960,Paper,Office Supplies,2024-05-28,2024-12-31,True
TEC-MA-10004059,"Epson Inkjet, White",Machines,Technology,2024-05-28,2024-12-31,True
FUR-DEF-10000346,"Deflect-O Frame, Duo Pack",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Storage,Office Supplies,2024-05-28,2024-12-31,True
FUR-CH-10003559,"Office Star Chairmat, Black",Chairs,Furniture,2024-05-28,2024-12-31,True
TEC-PH-10004200,"Motorola Audio Dock, Full Size",Phones,Technology,2024-05-28,2024-12-31,True
FUR-CH-10004026,"SAFCO Rocking Chair, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
OFF-BI-10001533,"Wilson Jones Binding Machine, Recycled",Binders,Office Supplies,2024-05-28,2024-12-31,True
TEC-CO-10004481,"Canon Fax and Copier, Color",Copiers,Technology,2024-05-28,2024-12-31,True
OFF-AP-10001529,"Hamilton Beach Toaster, White",Appliances,Office Supplies,2024-05-28,2024-12-31,True
FUR-BUS-10000984,"Bush 3-Shelf Cabinet, Traditional",Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-AP-10001458,"KitchenAid Blender, Black",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10003615,"Hamilton Beach Blender, Black",Appliances,Office Supplies,2024-05-28,2024-12-31,True
TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Phones,Technology,2024-05-28,2024-12-31,True
OFF-BOS-10001375,"Boston Canvas, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10003610,Logitech Illuminated - Keyboard,Accessories,Technology,2024-05-28,2024-12-31,True
TEC-CO-10001978,"Hewlett Fax and Copier, High-Speed",Copiers,Technology,2024-05-28,2024-12-31,True
OFF-ST-10001707,"Smead Shelving, Single Width",Storage,Office Supplies,2024-05-28,2024-12-31,True
FUR-OFF-10002511,"Office Star Steel Folding Chair, Black",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10003463,"Ikea Stackable Bookrack, Metal",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10003893,Sauder Camden County Collection Library,Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-CO-10002872,"Canon Ink, Color",Copiers,Technology,2024-05-28,2024-12-31,True
FUR-CH-10004783,"Novimex Chairmat, Red",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10004316,"Bush 3-Shelf Cabinet, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-CO-10000821,"Canon Ink, High-Speed",Copiers,Technology,2024-05-28,2024-12-31,True
OFF-STA-10004484,"Stanley Pens, Water Color",Art,Office Supplies,2024-05-28,2024-12-31,True
FUR-TA-10003568,"Chromcraft Conference Table, Rectangular",Tables,Furniture,2024-05-28,2024-12-31,True
FUR-SAU-10000637,"Sauder Library with Doors, Metal",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-NOV-10002911,"Novimex Steel Folding Chair, Set of Two",Chairs,Furniture,2024-05-28,2024-12-31,True
TEC-CIS-10001767,"Cisco Office Telephone, Cordless",Phones,Technology,2024-05-28,2024-12-31,True
OFF-SU-10002388,"Elite Shears, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10002335,"Belkin Memory Card, USB",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-AP-10001548,"Hoover Toaster, Silver",Appliances,Office Supplies,2024-05-28,2024-12-31,True
FUR-CH-10002344,"Novimex Rocking Chair, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
TEC-MA-10001139,"Okidata Receipt Printer, Wireless",Machines,Technology,2024-05-28,2024-12-31,True
OFF-SU-10003105,"Fiskars Shears, Steel",Supplies,Office Supplies,2024-05-28,2024-12-31,True
FUR-CH-10001044,"Harbour Creations Steel Folding Chair, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Accessories,Technology,2024-05-28,2024-12-31,True
OFF-PA-10001223,"SanDisk Cards & Envelopes, Premium",Paper,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10004068,"Memorex Memory Card, USB",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-AR-10001672,"Boston Sketch Pad, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
TEC-CIS-10001661,"Cisco Signal Booster, VoIP",Phones,Technology,2024-05-28,2024-12-31,True
FUR-ADV-10004971,"Advantus Door Stop, Erganomic",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-AR-10003774,"Stanley Sketch Pad, Fluorescent",Art,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furnishings,Furniture,2024-05-28,2024-12-31,True
TEC-BRO-10000773,"Brother Personal Copier, High-Speed",Copiers,Technology,2024-05-28,2024-12-31,True
FUR-FU-10001452,"Rubbermaid Door Stop, Black",Furnishings,Furniture,2024-05-28,2024-12-31,True
FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",Tables,Furniture,2024-05-28,2024-12-31,True
TEC-APP-10004584,"Apple Office Telephone, VoIP",Phones,Technology,2024-05-28,2024-12-31,True
TEC-AC-10002289,"SanDisk Numeric Keypad, Erganomic",Accessories,Technology,2024-05-28,2024-12-31,True
TEC-AC-10002243,"SanDisk Keyboard, Programmable",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-BOS-10003699,"Boston Sketch Pad, Fluorescent",Art,Office Supplies,2024-05-28,2024-12-31,True
FUR-HON-10003412,"Hon Wood Table, Fully Assembled",Tables,Furniture,2024-05-28,2024-12-31,True
OFF-PA-10003510,"Enermax Message Books, Recycled",Paper,Office Supplies,2024-05-28,2024-12-31,True
TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,Phones,Technology,2024-05-28,2024-12-31,True
OFF-SU-10000618,"Acme Trimmer, High Speed",Supplies,Office Supplies,2024-05-28,2024-12-31,True
FUR-BO-10000034,"Safco Classic Bookcase, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-MA-10004482,"Panasonic Card Printer, White",Machines,Technology,2024-05-28,2024-12-31,True
OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Art,Office Supplies,2024-05-28,2024-12-31,True
FUR-IKE-10000521,"Ikea Classic Bookcase, Mobile",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10003713,"Sauder Corner Shelving, Mobile",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-PAN-10002613,"Panasonic Printer, Durable",Machines,Technology,2024-05-28,2024-12-31,True
TEC-PH-10000822,"Apple Speaker Phone, Full Size",Phones,Technology,2024-05-28,2024-12-31,True
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10004268,"SanDisk Note Cards, 8.5 x 11",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10000100,Xerox 1945,Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10003332,"Jiffy Interoffice Envelope, Recycled",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
FUR-ADV-10000847,"Advantus Stacking Tray, Black",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-AR-10002975,"Stanley Sketch Pad, Fluorescent",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10000953,"Stanley Pencil Sharpener, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
FUR-BO-10003688,"Bush Stackable Bookrack, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-BI-10003951,"Ibico 3-Hole Punch, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
FUR-BO-10001233,"Ikea 3-Shelf Cabinet, Mobile",Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-ELD-10001477,"Eldon Lockers, Single Width",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Storage,Office Supplies,2024-05-28,2024-12-31,True
TEC-CO-10003124,"Canon Ink, Laser",Copiers,Technology,2024-05-28,2024-12-31,True
TEC-HP -10004801,"HP Personal Copier, High-Speed",Copiers,Technology,2024-05-28,2024-12-31,True
TEC-AC-10004508,"SanDisk Numeric Keypad, Bluetooth",Accessories,Technology,2024-05-28,2024-12-31,True
TEC-PH-10003174,RCA ViSYS 25825 Wireless digital phone,Phones,Technology,2024-05-28,2024-12-31,True
FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,Tables,Furniture,2024-05-28,2024-12-31,True
OFF-SU-10003749,"Fiskars Box Cutter, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
FUR-LES-10002852,"Lesro Computer Table, Adjustable Height",Tables,Furniture,2024-05-28,2024-12-31,True
OFF-ELD-10001318,"Eldon Lockers, Industrial",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-BIC-10003680,"BIC Highlighters, Blue",Art,Office Supplies,2024-05-28,2024-12-31,True
FUR-SAU-10002642,"Sauder 3-Shelf Cabinet, Traditional",Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-ST-10002205,File Shuttle I and Handi-File,Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000419,"Wilson Jones 3-Hole Punch, Recycled",Binders,Office Supplies,2024-05-28,2024-12-31,True
FUR-CH-10003894,"Harbour Creations Steel Folding Chair, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
OFF-TEN-10002835,"Tenex Lockers, Industrial",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10002464,"Green Bar Computer Printout Paper, Multicolor",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10001984,"Ibico Binding Machine, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Accessories,Technology,2024-05-28,2024-12-31,True
OFF-AR-10000399,"Stanley Canvas, Water Color",Art,Office Supplies,2024-05-28,2024-12-31,True
FUR-TA-10000490,"Lesro Training Table, with Bottom Storage",Tables,Furniture,2024-05-28,2024-12-31,True
TEC-LOG-10003254,"Logitech Keyboard, Programmable",Accessories,Technology,2024-05-28,2024-12-31,True
FUR-DAN-10003334,"Dania 3-Shelf Cabinet, Traditional",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-MA-10001298,"StarTech Receipt Printer, Wireless",Machines,Technology,2024-05-28,2024-12-31,True
FUR-SAF-10001873,"SAFCO Bag Chairs, Set of Two",Chairs,Furniture,2024-05-28,2024-12-31,True
OFF-AR-10001208,"Binney & Smith Canvas, Water Color",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-SME-10001652,"Smead Trays, Wire Frame",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10004010,"Sanford Pencil Sharpener, Water Color",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10000319,"Binney & Smith Canvas, Fluorescent",Art,Office Supplies,2024-05-28,2024-12-31,True
TEC-CAN-10002843,"Canon Ink, Digital",Copiers,Technology,2024-05-28,2024-12-31,True
FUR-CH-10000807,"Hon Rocking Chair, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-CH-10004163,"Novimex Steel Folding Chair, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
TEC-AC-10002204,"Belkin Flash Drive, Erganomic",Accessories,Technology,2024-05-28,2024-12-31,True
TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Accessories,Technology,2024-05-28,2024-12-31,True
TEC-AC-10002255,"Memorex Keyboard, Erganomic",Accessories,Technology,2024-05-28,2024-12-31,True
FUR-CH-10003771,"Harbour Creations Steel Folding Chair, Black",Chairs,Furniture,2024-05-28,2024-12-31,True
OFF-BOS-10002558,"Boston Pencil Sharpener, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
FUR-CH-10000488,"SAFCO Steel Folding Chair, Black",Chairs,Furniture,2024-05-28,2024-12-31,True
TEC-NOK-10002716,"Nokia Audio Dock, with Caller ID",Phones,Technology,2024-05-28,2024-12-31,True
OFF-STI-10001651,"Stiletto Shears, Steel",Supplies,Office Supplies,2024-05-28,2024-12-31,True
TEC-CO-10000372,"Brother Ink, High-Speed",Copiers,Technology,2024-05-28,2024-12-31,True
OFF-EAT-10001933,"Eaton Cards & Envelopes, Recycled",Paper,Office Supplies,2024-05-28,2024-12-31,True
FUR-CH-10000656,"Hon Swivel Stool, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-TA-10003497,"Bevis Training Table, Adjustable Height",Tables,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10002968,"Bush Library with Doors, Metal",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-CH-10002498,"Harbour Creations Steel Folding Chair, Red",Chairs,Furniture,2024-05-28,2024-12-31,True
OFF-FIS-10003234,"Fiskars Trimmer, Serrated",Supplies,Office Supplies,2024-05-28,2024-12-31,True
TEC-PH-10002398,AT&T 1070 Corded Phone,Phones,Technology,2024-05-28,2024-12-31,True
TEC-STA-10002286,"StarTech Receipt Printer, White",Machines,Technology,2024-05-28,2024-12-31,True
OFF-ACC-10002220,"Acco Binding Machine, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
TEC-OKI-10003433,"Okidata Card Printer, Wireless",Machines,Technology,2024-05-28,2024-12-31,True
FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furnishings,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10002985,"Sauder Corner Shelving, Mobile",Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-AR-10002513,"Sanford Sketch Pad, Blue",Art,Office Supplies,2024-05-28,2024-12-31,True
TEC-MA-10000868,"Panasonic Phone, Wireless",Machines,Technology,2024-05-28,2024-12-31,True
TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Accessories,Technology,2024-05-28,2024-12-31,True
TEC-SAM-10003520,"Samsung Headset, VoIP",Phones,Technology,2024-05-28,2024-12-31,True
